ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
1759401_at	0.552784	7.67e-02	-1.968988	-4.8463	-0.711095	c0428	hypothetical protein
1762168_s_at	0.552784	7.67e-02	1.968827	-4.8465	0.855986	emrB///emrB///ECs3548	multidrug resistance protein B///multidrug efflux system protein///multidrug resistance protein B
1766650_s_at	0.55317	7.68e-02	-1.967983	-4.8478	-0.433122	sbp///sbp///sbp///ECs4842	sulfate transporter subunit///sulfate transporter subunit///sulfate transporter subunit///sulfate transporter subunit
1765254_s_at	0.553526	7.69e-02	1.967172	-4.8491	0.491982	Z4066///ECs3611	hypothetical protein///hypothetical protein
1761175_s_at	0.553653	7.70e-02	1.966609	-4.8499	0.572575	Z4851///ECs4326	hypothetical protein///hypothetical protein
1765737_at	0.553699	7.71e-02	-1.965576	-4.8515	-0.648882	c0690	hypothetical protein
1768626_at	0.553699	7.72e-02	-1.96505	-4.8523	-0.535111	c0478	structural protein
1768574_s_at	0.553699	7.72e-02	1.964904	-4.8525	0.797848	Z4855///ECs4330	hypothetical protein///hypothetical protein
1759559_s_at	0.553699	7.72e-02	1.964629	-4.8529	0.552904	Z4504///yraK///ECs4026	fimbrial protein///putative fimbrial-like adhesin protein///fimbrial protein
1762278_at	0.553699	7.73e-02	1.964262	-4.8535	0.67495	rybA	ncRNA
1760393_s_at	0.553699	7.73e-02	1.963751	-4.8543	0.755613	Z1856	hypothetical protein
1768098_s_at	0.553699	7.74e-02	-1.963587	-4.8545	-0.652019	yghS///yghS	ATP-binding protein yghS///putative ATP-binding protein
1768621_s_at	0.553979	7.75e-02	1.962862	-4.8556	0.466675	Z4195///ECs3731	type III secretion apparatus protein///EivA
1765343_s_at	0.554067	7.76e-02	-1.962051	-4.8569	-0.610797		
1761242_s_at	0.554067	7.76e-02	-1.961892	-4.8571	-0.724866	ECs5497///c3023///c3022///Z3767	hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein
1766431_s_at	0.554067	7.76e-02	1.961461	-4.8578	0.728364	argH///ECs4889	argininosuccinate lyase///argininosuccinate lyase
1759071_s_at	0.554067	7.77e-02	-1.961076	-4.8584	-0.469759	yfgF///Z3766///yfgF///ECs3365	hypothetical protein///cytochrome C biogenesis protein///cyclic-di-GMP phosphodiesterase, anaerobic///cytochrome C-type biogenesis protein
1767627_s_at	0.554588	7.78e-02	1.960091	-4.8599	0.486124	hypE///ECs3586	plays structural role in maturation of all 3 hydrogenase///hypothetical protein
1759775_at	0.55482	7.80e-02	1.958574	-4.8622	0.457676	frwA	putative PTS enzyme: Hpr, enzyme I and II components
1759483_at	0.55482	7.80e-02	-1.958396	-4.8625	-0.672255	c4557	hypothetical protein
1766995_s_at	0.55482	7.81e-02	-1.957744	-4.8635	-0.51717	narP///narP///narP///ECs3082	transcriptional regulator NarP///transcriptional regulator NarP///response regulator in two-component regulatory system with NarQ///transcriptional regulator NarP
1760777_s_at	0.55482	7.81e-02	1.957657	-4.8636	0.448409	yjcQ///ECs5063	multidrug efflux system protein MdtO///multidrug efflux system protein MdtO
1761540_s_at	0.55482	7.83e-02	-1.956498	-4.8654	-0.63072	arcA///arcA///arcA///ECs5359	two-component response regulator///two-component response regulator///response regulator in two-component regulatory system with ArcB or CpxA///two-component response regulator
1763094_at	0.55482	7.83e-02	-1.956243	-4.8657	-0.699054	ycfZ	hypothetical protein
1760248_s_at	0.55482	7.84e-02	1.955798	-4.8664	0.647301	Z1458///Z3346///ECs2977///ECs1201	hypothetical protein///hypothetical protein///hypothetical protein///protein NinG
1760788_s_at	0.55482	7.84e-02	1.955787	-4.8664	0.660427	Z0337///ECs0300	regulator encoded in prophage CP-933I///CI repressor
1769021_s_at	0.55482	7.84e-02	-1.955526	-4.8668	-0.547467	yegI///Z3239///ECs2879	hypothetical protein///chaperonin///chaperonin
1759842_s_at	0.55482	7.85e-02	1.95481	-4.8679	0.6511	lolB///lolB///lolB	molecular chaperone LolB///lipoprotein localization factor///outer membrane lipoprotein LolB
1766040_at	0.55482	7.85e-02	1.954788	-4.868	0.596082	mqsR	GCU-specific mRNA interferase toxin of the MqsR-MqsA toxin-antitoxin system; biofilm/motility regulator; anti-repressor
1760101_at	0.55482	7.85e-02	-1.954596	-4.8682	-0.650798	c4756	hypothetical protein
1767142_s_at	0.55482	7.86e-02	-1.95408	-4.869	-0.772499	mdoB///mdoB///opgB///ECs5319	phosphoglycerol transferase I///phosphoglycerol transferase I///OPG periplasmic biosynthetic phosphoglycerol transferases I (membrane-bound) and II (soluble)///phosphoglycerol transferase I
1760957_s_at	0.55482	7.87e-02	1.95371	-4.8696	1.069932	ycgC///ycgC///dhaM///ECs1703	dihydroxyacetone kinase subunit M///dihydroxyacetone kinase subunit DhaM///putative dihydroxyacetone-specific PTS enzymes: HPr, EI components///dihydroxyacetone kinase subunit DhaM
1767128_s_at	0.55482	7.87e-02	1.953542	-4.8699	0.804821		
1765127_at	0.554859	7.87e-02	-1.953082	-4.8706	-0.810381	yfeG	transcriptional regulator EutR
1762220_at	0.555019	7.89e-02	1.952041	-4.8721	0.774183	ECs4548	hypothetical protein
1768188_at	0.555019	7.89e-02	1.951801	-4.8725	0.671798	c3657	hypothetical protein
1765884_s_at	0.555019	7.90e-02	-1.951068	-4.8736	-0.669338		
1766875_s_at	0.555019	7.91e-02	-1.95019	-4.875	-0.535284	c4569///c5157	hypothetical protein///hypothetical protein
1762770_at	0.555019	7.91e-02	-1.950048	-4.8752	-0.878318	c3063	hypothetical protein
1759973_at	0.555019	7.93e-02	1.948913	-4.8769	0.512189	sgbU	putative L-xylulose 5-phosphate 3-epimerase
1767327_s_at	0.555019	7.94e-02	1.94786	-4.8785	1.063664	c4275	hypothetical protein
1766336_s_at	0.555019	7.95e-02	1.947217	-4.8795	0.964094	leuD///leuD///leuD///leuD	isopropylmalate isomerase small subunit///isopropylmalate isomerase small subunit///3-isopropylmalate dehydratase small subunit///3-isopropylmalate dehydratase small subunit
1765791_s_at	0.555019	7.95e-02	1.947096	-4.8797	0.471496	prpB///prpB	2-methylisocitrate lyase///2-methylisocitrate lyase
1764894_s_at	0.555019	7.97e-02	-1.945663	-4.8819	-0.955812	groES///groES///groS///groES	co-chaperonin GroES///co-chaperonin GroES///Cpn10 chaperonin GroES, small subunit of GroESL///co-chaperonin GroES
1759805_s_at	0.555019	7.97e-02	-1.945609	-4.8819	-0.559128		
1768436_s_at	0.555019	7.98e-02	1.945415	-4.8822	0.577777	isrC	ncRNA
1761361_s_at	0.555019	7.99e-02	-1.944033	-4.8843	-0.520565	yceE///mdtG	drug efflux system protein MdtG///putative drug efflux system protein
1759566_s_at	0.555019	7.99e-02	1.943957	-4.8844	0.809675	c3578///Z3155///Z6015///Z5097///Z2127///Z2081///Z2072///Z1928///Z1571///Z1132///Z4336///Z0366///ECs2223///ECs3865///ECs4546///ECs3493///ECs0329///ECs2790///ECs1308///ECs1659///ECs1103///ECs1819	hypothetical protein///hypothetical protein///hypothetical protein///prophage-associated protein///prophage CP-933O IS protein///IS encoded protein within CP-933O///IS encoded proteinen coded by prophage CP-933O///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein
1761336_s_at	0.555019	8.00e-02	1.943487	-4.8852	0.760524		
1759578_s_at	0.555019	8.01e-02	1.943169	-4.8856	0.946388	mutL///mutL	DNA mismatch repair protein///DNA mismatch repair protein
1765556_at	0.555019	8.01e-02	-1.942859	-4.8861	-0.440377	yfcQ	fimbrial-like protein yfcQ
1766179_s_at	0.555019	8.02e-02	1.942293	-4.887	0.616129	Z5932///ECs5290	invasin///invasin
1761200_at	0.555019	8.02e-02	1.941905	-4.8876	1.470605	ndh	NADH dehydrogenase
1768008_at	0.555019	8.03e-02	1.941435	-4.8883	0.536828	panB	3-methyl-2-oxobutanoate hydroxymethyltransferase
1760803_s_at	0.555019	8.03e-02	-1.941206	-4.8886	-1.198811	galT///galT///galT///ECs0786	galactose-1-phosphate uridylyltransferase///galactose-1-phosphate uridylyltransferase///galactose-1-phosphate uridylyltransferase///galactose-1-phosphate uridylyltransferase
1761667_s_at	0.555019	8.04e-02	-1.940922	-4.8891	-0.492866	gntU///gntU///gntU///ECs4285	gluconate transporter, low affinity GNT 1 system///low affinity gluconate transporter///low affinity gluconate transporter///low affinity gluconate transporter
1761344_at	0.555019	8.04e-02	1.940731	-4.8893	0.647958		
1759858_x_at	0.555019	8.05e-02	-1.939809	-4.8907	-0.453514	c1062	hypothetical protein
1761759_s_at	0.555019	8.06e-02	-1.939377	-4.8914	-0.79132	nuoB///nuoB///nuoB///ECs3171	NADH dehydrogenase subunit B///NADH dehydrogenase subunit B///NADH:ubiquinone oxidoreductase, chain B///NADH dehydrogenase subunit B
1765410_s_at	0.555019	8.06e-02	1.939034	-4.8919	0.518163	elaA///elaA///ECs3155	hypothetical protein///GNAT family putative N-acetyltransferase///hypothetical protein
1765292_s_at	0.555019	8.06e-02	1.938949	-4.8921	0.743208	Z1843///ECs1583	hypothetical protein///hypothetical protein
1764059_at	0.555019	8.07e-02	-1.938565	-4.8926	-0.48718	c2643	hypothetical protein
1767110_s_at	0.555019	8.07e-02	1.938316	-4.893	0.38659	ycbO///ECs1019	alkanesulfonate transporter substrate-binding subunit///alkanesulfonate transporter substrate-binding subunit
1767125_at	0.555019	8.08e-02	-1.93791	-4.8936	-0.486742	c0309	hypothetical protein
1759603_at	0.555019	8.09e-02	1.936706	-4.8955	0.721561	yfjR	CP4-57 prophage; putative DNA-binding transcriptional regulator
1763811_at	0.555019	8.10e-02	-1.936418	-4.8959	-0.585848	c2165	hypothetical protein
1763260_s_at	0.555019	8.10e-02	1.936154	-4.8963	0.782524	c0754	hypothetical protein
1763668_s_at	0.555019	8.11e-02	-1.935651	-4.8971	-0.72719	sspA///sspA///sspA///sspA	stringent starvation protein A///stringent starvation protein A///stringent starvation protein A, phage P1 late gene activator, RNAP-associated acid-resistance protein, inactive glutathione S-transferase homolog///stringent starvation protein A
1766618_s_at	0.555019	8.11e-02	1.935471	-4.8973	0.804799	Z6036///Z1812///Z1371///Z3320///ECs2242///ECs1981///ECs1550///ECs1801	tail assembly protein of cryptic prophage CP-933P///tail assembly chaperone encoded by prophage CP-933N///tail assembly chaperone encoded by cryptic prophage CP-933M///hypothetical protein///tail assembly chaperone///tail assembly chaperon///tail assembly chaperone///tail assembly chaperone
1766725_s_at	0.555019	8.11e-02	-1.935274	-4.8976	-0.600228	ydc///Z2273///ydcY///ECs2050	hypothetical protein///hypothetical protein///DUF2526 family protein///hypothetical protein
1764279_s_at	0.555019	8.12e-02	1.93473	-4.8985	0.646523	mgtA///mgtA///ECs5219	magnesium-transporting ATPase MgtA///magnesium transporter///magnesium-transporting ATPase MgtA
1769268_at	0.555019	8.12e-02	-1.934604	-4.8986	-0.781581	c1495	hypothetical protein
1763395_s_at	0.555019	8.12e-02	1.934585	-4.8987	0.644428		
1759724_s_at	0.555019	8.12e-02	1.934427	-4.8989	0.613648	vgrE///ECs2060	Rhs element protein///protein VgrE
1762332_s_at	0.555019	8.12e-02	-1.934426	-4.8989	-2.099147	ygeX///ygeX///ygeX///ECs3744	diaminopropionate ammonia-lyase///diaminopropionate ammonia-lyase///2,3-diaminopropionate ammonia lyase, PLP-dependent///diaminopropionate ammonia-lyase
1768071_at	0.555019	8.13e-02	-1.934205	-4.8993	-0.68249	fhiA	FhiA protein
1761721_s_at	0.555019	8.13e-02	-1.933531	-4.9003	-0.50189		
1767631_s_at	0.555019	8.14e-02	-1.933321	-4.9006	-0.689772	pyrE///pyrE///pyrE///pyrE	orotate phosphoribosyltransferase///orotate phosphoribosyltransferase///orotate phosphoribosyltransferase///orotate phosphoribosyltransferase
1766210_at	0.555019	8.14e-02	1.933308	-4.9006	0.57616	csgA	curlin subunit, amyloid curli fibers, cryptic
1764804_s_at	0.555019	8.14e-02	-1.93317	-4.9008	-1.027423	pstS///pstS///pstS///ECs4664	phosphate ABC transporter periplasmic substrate-binding protein PstS///phosphate ABC transporter substrate-binding protein///phosphate ABC transporter periplasmic binding protein///phosphate ABC transporter substrate-binding protein
1760137_s_at	0.555019	8.15e-02	1.932776	-4.9014	0.728809		
1769047_s_at	0.555019	8.15e-02	1.932383	-4.902	0.675491	ulaA///ulaA///ulaA	PTS system ascorbate-specific transporter subunit IIC///L-ascorbate-specific enzyme IIC permease component of PTS///PTS system ascorbate-specific transporter subunit IIC
1762656_s_at	0.555019	8.16e-02	1.931902	-4.9027	0.513185		
1762458_s_at	0.555019	8.16e-02	1.93171	-4.903	0.667295	yihT///yihT///ECs4804	aldolase///6-deoxy-6-sulphofructose-1-phosphate aldolase///aldolase
1766165_s_at	0.555019	8.16e-02	-1.931582	-4.9032	-1.064888	cpdB///cpdB///cpdB	bifunctional 2',3'-cyclic nucleotide 2'-phosphodiesterase/3'-nucleotidase periplasmic protein///2':3'-cyclic-nucleotide 2'-phosphodiesterase///bifunctional 2',3'-cyclic nucleotide 2'-phosphodiesterase/3'-nucleotidase periplasmic protein
1768232_s_at	0.555019	8.16e-02	-1.931552	-4.9033	-0.90176	sodB///sodB///sodB///ECs2365	superoxide dismutase///superoxide dismutase///superoxide dismutase, Fe///superoxide dismutase
1762354_s_at	0.555037	8.17e-02	1.931032	-4.9041	0.5945	ydeW///lsrR///ECs2119	SorC family transcriptional regulator///lsr operon transcriptional repressor///SORC-type transcriptional regulator
1764882_s_at	0.555037	8.18e-02	-1.930451	-4.9049	-0.902988		
1767927_at	0.555037	8.18e-02	1.930222	-4.9053	0.56989	ECs1250	C4-type zinc finger TraR
1764714_s_at	0.555037	8.18e-02	1.92992	-4.9058	0.466735	btuE///btuE///btuE///btuE	glutathione peroxidase///glutathione peroxidase///glutathione peroxidase///glutathione peroxidase
1766100_s_at	0.555261	8.20e-02	-1.928992	-4.9072	-0.8472		
1769219_at	0.555261	8.20e-02	1.928796	-4.9075	0.662854	yedS	pseudo
1767820_s_at	0.555261	8.21e-02	1.928175	-4.9084	0.812677	mltD///mltD	membrane-bound lytic murein transglycosylase D///membrane-bound lytic murein transglycosylase D
1761020_at	0.555261	8.21e-02	1.927849	-4.9089	0.682611		
1765904_at	0.555261	8.21e-02	1.927666	-4.9092	0.537935	ECs1060	hypothetical protein
1763819_s_at	0.555789	8.23e-02	1.92637	-4.9111	0.713965	aslA///aslA///ECs4731	arylsulfatase///putative Ser-type periplasmic non-aryl sulfatase///arylsulfatase
1766108_s_at	0.555789	8.24e-02	1.926147	-4.9115	0.745796	Z0892///ECs0761	methylaspartate ammonia-lyase///3-methylaspartate ammonia-lyase
1762040_at	0.555789	8.24e-02	-1.925588	-4.9123	-0.999773	c1472	hypothetical protein
1764304_at	0.555789	8.25e-02	1.925278	-4.9128	0.744091	Z4090	hypothetical protein
1763456_s_at	0.555789	8.25e-02	1.925089	-4.9131	2.144503	rrsH///rrsC///rrsA///rrsB///rrsG///rrsH///rrsH///rrsD///rrsC///rrsA///rrsB///rrsE///rrsH	16S ribosomal RNA///16S ribosomal RNA///16S ribosomal RNA///16S ribosomal RNA///16S ribosomal RNA///16S ribosomal RNA///16S ribosomal RNA of rrnH operon///16S ribosomal RNA///16S ribosomal RNA///16S ribosomal RNA///16S ribosomal RNA///16S ribosomal RNA///16S ribosomal RNA
1761498_at	0.556093	8.26e-02	-1.924335	-4.9142	-0.489846	c2893	hypothetical protein
1764662_s_at	0.556093	8.27e-02	1.923941	-4.9148	0.431184	Z5684///ECs5067	transcriptional regulator///regulatory protein
1761124_s_at	0.556093	8.27e-02	1.923375	-4.9157	0.474111		
1762969_s_at	0.556093	8.28e-02	1.92316	-4.916	1.140804	ybdH///ybdH	hypothetical protein///putative oxidoreductase
1765769_s_at	0.556428	8.29e-02	1.921873	-4.9179	0.640739	yfgA///rodZ///ECs3378	cytoskeletal protein RodZ///MreB assembly cytoskeletal protein///cytoskeletal protein RodZ
1764037_s_at	0.556428	8.30e-02	-1.921685	-4.9182	-1.951615	yqeB///Z4214///yqeB///ECs3748	hypothetical protein///synthase///XdhC-CoxI family protein with NAD(P)-binding Rossman fold///synthase
1760420_s_at	0.556428	8.31e-02	1.920676	-4.9197	0.777986	Z2353///ECs1115	tail component of prophage CP-933R///minor tail protein
1768078_at	0.556428	8.32e-02	-1.920329	-4.9203	-0.583334	c1437	Rz endopeptidase from lambdoid prophage DLP12
1766528_s_at	0.556428	8.32e-02	-1.920153	-4.9205	-0.706421	yhiE///yhiE///gadE///ECs4392	hypothetical protein///hypothetical protein///gad regulon transcriptional activator///hypothetical protein
1764843_at	0.556428	8.32e-02	-1.919944	-4.9209	-0.4219	c1171	hypothetical protein
1765799_at	0.556428	8.32e-02	-1.91982	-4.921	-0.667645	iraD	DNA replication/recombination/repair protein
1760802_s_at	0.556428	8.33e-02	1.919302	-4.9218	0.505734	sgaE///sgaE///ulaF///sgaE	L-ribulose-5-phosphate 4-epimerase///L-ribulose-5-phosphate 4-epimerase///L-ribulose 5-phosphate 4-epimerase///L-ribulose-5-phosphate 4-epimerase
1768091_s_at	0.556428	8.33e-02	1.919213	-4.922	0.700172		
1761715_s_at	0.556911	8.34e-02	-1.918293	-4.9233	-1.028093	mltA	murein transglycosylase A
1768599_x_at	0.557155	8.35e-02	1.917491	-4.9246	0.506337	ECs5442///Z2254	hypothetical protein///H repeat-containing Rhs element protein
1761692_s_at	0.557155	8.36e-02	1.916788	-4.9256	1.154449	Z0960///ECs0819	lysozyme protein R of prophage CP-933K///endolysin
1768015_s_at	0.557155	8.37e-02	-1.916554	-4.926	-0.669725	pykA///pykA///pykA///ECs2564	pyruvate kinase///pyruvate kinase///pyruvate kinase II///pyruvate kinase
1768544_at	0.557155	8.37e-02	-1.916095	-4.9267	-0.45109	papD_2	PapD protein
1763180_s_at	0.557155	8.39e-02	1.915254	-4.9279	0.523419	yfeG///ECs3308	transcriptional regulator EutR///transcriptional regulator EutR
1759746_s_at	0.557155	8.39e-02	1.914854	-4.9285	0.447536	yidI///yidI///ECs4618	hypothetical protein///inner membrane protein///hypothetical protein
1768843_s_at	0.557155	8.39e-02	-1.9148	-4.9286	-0.987515	fucR///fucR///fucR///ECs3665	DNA-binding transcriptional activator FucR///DNA-binding transcriptional activator FucR///l-fucose operon activator///FucR family transcriptional regulator
1761250_at	0.557155	8.40e-02	1.914474	-4.9291	0.511058		
1767155_at	0.557155	8.40e-02	-1.914328	-4.9293	-0.528192	c0497	hypothetical protein
1763872_s_at	0.557155	8.40e-02	-1.914004	-4.9298	-0.426976	celF///celF///chbF///ECs2440	6-phospho-beta-glucosidase///6-phospho-beta-glucosidase///phospho-chitobiase; general 6-phospho-beta-glucosidase activity///6-phospho-beta-glucosidase
1759690_s_at	0.557155	8.42e-02	1.912831	-4.9316	0.625625	Z5092///ECs4540	hypothetical protein///hypothetical protein
1767426_s_at	0.557155	8.42e-02	1.912672	-4.9318	0.684383	mhpB///mhpB///mhpB	3-(2,3-dihydroxyphenyl)propionate dioxygenase///2,3-dihydroxyphenylpropionate 1,2-dioxygenase///2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
1766778_at	0.557155	8.43e-02	-1.912364	-4.9323	-0.404975	ldcC	lysine decarboxylase, constitutive
1762935_s_at	0.557155	8.46e-02	-1.909765	-4.9362	-0.930046	ychM///ychM///dauA///ECs1711	sulfate transporter YchM///sulfate transporter YchM///C4-dicarboxylic acid transporter///sulfate transporter YchM
1759463_at	0.557155	8.47e-02	-1.909571	-4.9365	-0.507536	c4550	hypothetical protein
1763645_at	0.557155	8.47e-02	-1.909107	-4.9372	-0.898609	c5382	hypothetical protein
1762970_s_at	0.557155	8.47e-02	1.909073	-4.9373	0.450177		
1763204_s_at	0.557155	8.48e-02	1.90879	-4.9377	1.008207	tnaB///tnaB///ECs4646	tryptophan permease///tryptophan transporter of low affinity///tryptophan permease TnaB
1762315_s_at	0.557155	8.48e-02	1.908537	-4.9381	0.966531	ybaJ///ybaJ///tomB///ECs0514	hypothetical protein///hypothetical protein///Hha toxicity attenuator; conjugation-related protein///hypothetical protein
1762421_s_at	0.557155	8.48e-02	-1.908289	-4.9384	-0.495864	ttdA///ttdA///ttdA///ECs3944	tartrate dehydratase subunit alpha///tartrate dehydratase subunit alpha///L-tartrate dehydratase, alpha subunit///tartrate dehydratase subunit alpha
