ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
1762714_s_at	1.62e-01	4.11e-02	-2.28	-4.65046	-0.41024	moeA///moeA	molybdopterin biosynthesis protein MoeA///molybdopterin molybdenumtransferase; molybdopterin biosynthesis protein
1766524_at	1.62e-01	4.11e-02	-2.28	-4.65058	-0.266376	copA	copper exporting ATPase
1765969_s_at	1.62e-01	4.12e-02	2.28	-4.6521	0.299852	yidK///yidK///ECs4620	symporter YidK///putative transporter///symporter YidK
1759960_s_at	1.62e-01	4.12e-02	2.28	-4.65273	0.306938	rep///rep///ECs4711	ATP-dependent DNA helicase Rep///DNA helicase and single-stranded DNA-dependent ATPase///ATP-dependent DNA helicase Rep
1766479_x_at	1.63e-01	4.13e-02	-2.28	-4.65489	-0.295714	c3673	hypothetical protein
1767906_s_at	1.63e-01	4.14e-02	2.28	-4.65667	0.258519	Z2971///ECs2623	hypothetical protein///hypothetical protein
1764076_s_at	1.63e-01	4.14e-02	-2.28	-4.6571	-0.250311	yafS///yafS///yafS///ECs0209	hypothetical protein///hypothetical protein///putative S-adenosyl-L-methionine-dependent methyltransferase///hypothetical protein
1766445_at	1.63e-01	4.14e-02	-2.28	-4.65736	-0.416319	srlR	DNA-binding transcriptional repressor SrlR
1766994_at	1.63e-01	4.14e-02	2.28	-4.65772	0.375236		
1766274_s_at	1.63e-01	4.14e-02	-2.28	-4.65784	-0.297945	yfiC///trmN	hypothetical protein///tRNA1(Val) (adenine(37)-N6)-methyltransferase
1764176_s_at	1.63e-01	4.15e-02	-2.28	-4.65854	-0.319044	pgm///pgm///pgm///ECs0719	phosphoglucomutase///phosphoglucomutase///phosphoglucomutase///phosphoglucomutase
1765382_at	1.63e-01	4.15e-02	2.28	-4.65908	0.230214	argF	ornithine carbamoyltransferase 2, chain F; CP4-6 prophage
1761445_s_at	1.63e-01	4.15e-02	2.28	-4.65924	0.287188	Z2379///Z2105	hypothetical protein///hypothetical protein
1765077_at	1.63e-01	4.15e-02	2.28	-4.65971	0.297072	yfiE	putative DNA-binding transcriptional regulator
1767755_s_at	1.63e-01	4.16e-02	-2.28	-4.66098	-0.427528	yegH///yegH///yegH///ECs2868	hypothetical protein///transporter///inner membrane protein///transporter
1762035_s_at	1.63e-01	4.16e-02	-2.28	-4.66216	-0.428761	mltA///mltA	murein transglycosylase A///membrane-bound lytic murein transglycosylase A
1765769_s_at	1.63e-01	4.17e-02	2.28	-4.6627	0.243307	yfgA///rodZ///ECs3378	cytoskeletal protein RodZ///MreB assembly cytoskeletal protein///cytoskeletal protein RodZ
1763057_s_at	1.63e-01	4.17e-02	-2.28	-4.66361	-0.291323	ipk///ipk///ispE///ipk	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase///4-diphosphocytidyl-2-C-methyl-D-erythritol kinase///4-diphosphocytidyl-2-C-methylerythritol kinase///4-diphosphocytidyl-2C-methyl-D-erythritol kinase
1767456_s_at	1.63e-01	4.17e-02	2.27	-4.66454	0.347591	ytfN///ECs5199	hypothetical protein///hypothetical protein
1765953_at	1.63e-01	4.18e-02	-2.27	-4.66512	-0.210292	ygcE	sugar kinase ygcE
1764000_s_at	1.64e-01	4.18e-02	-2.27	-4.66613	-0.392529	c1919///Z2219///dosC///ECs2095	hypothetical protein///hypothetical protein///diguanylate cyclase, cold- and stationary phase-induced oxygen-dependent biofilm regulator///hypothetical protein
1759798_s_at	1.64e-01	4.19e-02	-2.27	-4.66779	-0.442234	yfiN///yfiN///yfiN///ECs3467	hypothetical protein///hypothetical protein///putative membrane-anchored diguanylate cyclase///hypothetical protein
1768597_s_at	1.64e-01	4.19e-02	-2.27	-4.66827	-0.499757		
1763961_s_at	1.64e-01	4.19e-02	2.27	-4.66855	0.281762	Z4833///ECs4308	hypothetical protein///hypothetical protein
1766799_s_at	1.64e-01	4.19e-02	2.27	-4.66896	0.219461	fadE///fadE	acyl-CoA dehydrogenase///acyl-CoA dehydrogenase
1759410_s_at	1.64e-01	4.20e-02	2.27	-4.67027	0.255788	eutE///eutE///eutE///ECs3317	ethanolamine utilization protein EutE///ethanolamine utilization; acetaldehyde dehydrogenase///aldehyde oxidoreductase, ethanolamine utilization protein///EutE
1762708_s_at	1.64e-01	4.20e-02	2.27	-4.67029	0.252044	Z2096///ECs2204	hypothetical protein///hypothetical protein
1766118_s_at	1.64e-01	4.20e-02	2.27	-4.67096	0.237049	uidB///uidB///uidB///ECs2323	glucuronide transporter///glucuronide transporter///glucuronide transporter///glucuronide transporter
1762391_at	1.64e-01	4.22e-02	2.27	-4.67472	0.246928	afuB	pseudo
1759934_s_at	1.64e-01	4.22e-02	2.27	-4.67475	0.372845	yeaT///dmlR///ECs2508	LysR family transcriptional regulator///transcriptional activator of dmlA///LysR family transcriptional regulator
1761046_s_at	1.64e-01	4.22e-02	2.27	-4.67531	0.268815	artQ///ECs0945	arginine transporter permease subunit ArtQ///arginine transporter permease ArtQ
1766300_s_at	1.64e-01	4.22e-02	-2.27	-4.67562	-0.276391	c2831///Z3551///alaA///ECs3174	aminotransferase///aminotransferase///glutamate-pyruvate aminotransferase; glutamic-pyruvic transaminase (GPT); alanine transaminase///aminotransferase
1759322_at	1.65e-01	4.23e-02	2.27	-4.67706	0.251124	glvC	pseudo
1762269_s_at	1.65e-01	4.23e-02	2.27	-4.67762	0.33089	Z0956///ECs0815	antiterminator Q protein of prophage CP-933K///anti-termination protein
1762852_at	1.65e-01	4.23e-02	2.27	-4.67768	0.284322	c3556	prophage P4 integrase
1763022_s_at	1.65e-01	4.24e-02	-2.27	-4.67912	-0.304418	ydhE///ydhE///mdtK///ECs2372	multidrug efflux protein///multidrug efflux protein///multidrug efflux system transporter///multidrug efflux protein
1768399_s_at	1.65e-01	4.24e-02	2.27	-4.67927	0.294746	Z0990///ECs0850	hypothetical protein///hypothetical protein
1761795_s_at	1.65e-01	4.24e-02	2.27	-4.67971	0.210916	Z5140///ECs4588	hypothetical protein///hypothetical protein
1767515_s_at	1.65e-01	4.24e-02	-2.27	-4.68018	-0.205089	yecC///yecC///yecC///ECs2655	amino-acid ABC transporter ATP-binding protein YecC///amino-acid ABC transporter ATP-binding protein YecC///putative ABC transporter ATPase///amino-acid ABC transporter ATP-binding protein
1763964_s_at	1.65e-01	4.25e-02	2.27	-4.68033	0.246911		
1767784_at	1.65e-01	4.25e-02	2.26	-4.68122	0.289291	c3714	hypothetical protein
1760206_s_at	1.65e-01	4.25e-02	2.26	-4.68144	0.25102	ycjQ///ycjQ///ycjQ///ECs1892	hypothetical protein///oxidoreductase///putative Zn-dependent NAD(P)-binding oxidoreductase///oxidoreductase
1760796_s_at	1.65e-01	4.25e-02	-2.26	-4.68187	-0.673657	yhgI///yhgI///nfuA///ECs4256	DNA uptake protein///DNA uptake protein///Fe/S biogenesis protein, putative scaffold/chaperone protein///DNA uptake protein
1768460_s_at	1.65e-01	4.25e-02	-2.26	-4.68193	-0.746996	c1918///Z2221m///dosP	sensor kinase///cAMP phosphodiesterase///oxygen sensor, c-di-GMP phosphodiesterase, heme-regulated; cold- and stationary phase-induced bioflim regulator
1768643_at	1.65e-01	4.26e-02	-2.26	-4.68352	-0.206387	ispD	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
1765628_at	1.65e-01	4.26e-02	2.26	-4.68457	0.262686	ECs1528	hypothetical protein
1763764_s_at	1.65e-01	4.27e-02	2.26	-4.68485	0.230828		
1761148_at	1.65e-01	4.27e-02	-2.26	-4.68489	-0.350645	glpB	anaerobic glycerol-3-phosphate dehydrogenase subunit B
1769212_at	1.65e-01	4.27e-02	2.26	-4.68559	0.223991	c5299	oxidoreductase
1763920_at	1.65e-01	4.28e-02	2.26	-4.68769	0.271033	ECs1596	hypothetical protein
1763826_s_at	1.65e-01	4.28e-02	-2.26	-4.68818	-0.555001	c3171///Z1885///ECs2177///ECs1632	capsid structural protein of prophage///capsid structural protein of prophage CP-933X///portal protein///portal protein
1766579_s_at	1.66e-01	4.28e-02	-2.26	-4.68898	-0.332609	ydbJ///ECs5439///c1825	DUF333 family putative lipoprotein///hypothetical protein///hypothetical protein
1768896_s_at	1.66e-01	4.29e-02	2.26	-4.69021	0.30775	Z4329///ECs3858	hypothetical protein///hypothetical protein
1769013_s_at	1.66e-01	4.29e-02	-2.26	-4.69063	-0.209595	serS///serS///serS///ECs0978	seryl-tRNA synthetase///seryl-tRNA synthetase///seryl-tRNA synthetase///seryl-tRNA synthetase
1763420_at	1.66e-01	4.29e-02	-2.26	-4.69079	-0.264005	sitC	SitC protein
1763673_s_at	1.66e-01	4.29e-02	-2.26	-4.69084	-0.398775	arsC///arsC///arsC///ECs4375	arsenate reductase///arsenate reductase///arsenate reductase///arsenate reductase
1765936_s_at	1.66e-01	4.30e-02	2.26	-4.69168	0.250509		
1764520_s_at	1.66e-01	4.30e-02	-2.26	-4.69187	-0.311533	galS///galS///galS///ECs3043	DNA-binding transcriptional regulator GalS///DNA-binding transcriptional regulator GalS///galactose- and fucose-inducible galactose regulon transcriptional isorepressor; mgl operon transcriptional repressor; autorepressor///DNA-binding transcriptional regulator GalS
1768110_at	1.66e-01	4.30e-02	-2.26	-4.692	-0.305158	yicP	cryptic adenine deaminase
1761948_s_at	1.66e-01	4.30e-02	2.26	-4.69215	0.327872	ycbF///ycbF///ECs1028	pili assembly chaperone///putative periplasmic pilin chaperone///hypothetical protein
1762515_s_at	1.66e-01	4.30e-02	-2.26	-4.69273	-0.246468		
1768195_at	1.66e-01	4.31e-02	2.26	-4.69384	0.214701		
1760892_s_at	1.66e-01	4.31e-02	-2.26	-4.69406	-0.390306	yacC///yacC///yacC///ECs0126	hypothetical protein///hypothetical protein///PulS_OutS family protein///hypothetical protein
1765232_s_at	1.66e-01	4.31e-02	2.26	-4.69428	0.215977	ssuC///ssuC///ssuC///ssuC	alkanesulfonate transporter permease subunit///alkanesulfonate transporter permease///aliphatic sulfonate ABC transporter permease///alkanesulfonate transporter permease
1765007_s_at	1.66e-01	4.31e-02	-2.26	-4.69504	-0.309211	ycjJ///ECs1873	amino acid/amine transport protein///amino acid/amine transport protein
1766203_s_at	1.66e-01	4.31e-02	2.26	-4.69517	0.212244	ybbI///ECs0545	transcriptional regulator///DNA-binding transcriptional regulator CueR
1760935_s_at	1.66e-01	4.31e-02	2.26	-4.69526	0.279364	ybaM///ybaM	hypothetical protein///DUF2496 family protein
1762332_s_at	1.66e-01	4.31e-02	-2.26	-4.69528	-0.364002	ygeX///ygeX///ygeX///ECs3744	diaminopropionate ammonia-lyase///diaminopropionate ammonia-lyase///2,3-diaminopropionate ammonia lyase, PLP-dependent///diaminopropionate ammonia-lyase
1767159_s_at	1.66e-01	4.32e-02	2.26	-4.69676	0.262938	ydhS///Z2695///ydhS///ECs2375	hypothetical protein///hypothetical protein///putative oxidoreductase///hypothetical protein
1762671_s_at	1.66e-01	4.32e-02	2.26	-4.69773	0.290224	fhuA///fhuA///ECs0154	ferrichrome outer membrane transporter///ferrichrome outer membrane transporter///ferrichrome outer membrane transporter
1764413_s_at	1.66e-01	4.33e-02	-2.26	-4.69816	-0.229988	yebA///yebA///mepM///ECs2566	hypothetical protein///hypothetical protein///murein DD-endopeptidase, space-maker hydrolase, septation protein///hypothetical protein
1768224_at	1.66e-01	4.33e-02	2.25	-4.69851	0.303342	intZ	CPZ-55 prophage; putative phage integrase
1766752_at	1.66e-01	4.33e-02	2.25	-4.69875	0.226128	ydaV	Rac prophage; putative DNA replication protein
1764053_at	1.66e-01	4.33e-02	2.25	-4.69886	0.273708	Z0345	hypothetical protein
1762702_s_at	1.66e-01	4.34e-02	-2.25	-4.70166	-0.319886		
1760511_s_at	1.66e-01	4.34e-02	2.25	-4.70186	0.272994	Z2980///ECs2635	stability/partitioning protein encoded within CP-933T///plasmid partition protein
1768810_s_at	1.67e-01	4.36e-02	2.25	-4.70451	0.216708	rhaD///ECs4829	rhamnulose-1-phosphate aldolase///rhamnulose-1-phosphate aldolase
1766905_s_at	1.67e-01	4.36e-02	2.25	-4.70469	0.301978	terA_2///terA///ECs1352	phage inhibition, colicin resistance and tellurite resistance protein///phage inhibition, colicin resistance and tellurite resistance protein///protein TerA
1765203_at	1.67e-01	4.37e-02	2.25	-4.70693	0.23421	Z1545	fatty acyl chain reductase
1761153_s_at	1.67e-01	4.37e-02	-2.25	-4.70698	-0.293899	ygiM///ygiM///ygiM///ECs3938	signal transduction protein///signal transduction protein///SH3 domain protein///signal transduction protein
1762947_s_at	1.67e-01	4.37e-02	2.25	-4.70725	0.248346	gatZ///gatZ///ECs2898	tagatose 6-phosphate kinase 1///D-tagatose 1,6-bisphosphate aldolase 2, subunit///tagatose 6-phosphate kinase 1
1761350_at	1.67e-01	4.37e-02	2.25	-4.70738	0.249782	c2501	hypothetical protein
1768716_s_at	1.67e-01	4.37e-02	2.25	-4.70761	0.290369	Z0891///ECs0760	hypothetical protein///hypothetical protein
1760554_s_at	1.67e-01	4.37e-02	2.25	-4.70768	0.284387	fes///fes///fes///ECs0624	enterobactin/ferric enterobactin esterase///enterobactin/ferric enterobactin esterase///enterobactin/ferrienterobactin esterase///enterobactin/ferric enterobactin esterase
1769081_at	1.67e-01	4.37e-02	2.25	-4.70773	0.259916	yadM	putative fimbrial-like adhesin protein
1759834_s_at	1.67e-01	4.37e-02	-2.25	-4.70796	-0.375707	araH///araH///araH	L-arabinose transporter permease///L-arabinose transporter permease///L-arabinose ABC transporter permease
1766227_s_at	1.67e-01	4.37e-02	-2.25	-4.70808	-0.381022		
1768106_s_at	1.67e-01	4.37e-02	2.25	-4.70811	0.351929	Z3128///ECs2768	inhibitor of cell division encoded within prophage CP-933U///cell division inhibition protein
1760109_s_at	1.67e-01	4.37e-02	2.25	-4.70854	0.196029		
1760083_s_at	1.67e-01	4.38e-02	2.25	-4.70867	0.189082	c3509///Z4270///ECs3802	ABC transporter ATP-binding protein///ABC transporter ATP-binding protein///ABC transporter ATP-binding protein
1760006_s_at	1.67e-01	4.38e-02	-2.25	-4.7096	-0.405116	c5380	hypothetical protein
1768297_s_at	1.67e-01	4.38e-02	-2.25	-4.70965	-0.291459	ytfM///ytfM///tamA///ECs5198	hypothetical protein///hypothetical protein///translocation and assembly module for autotransporter export, outer membrane subunit///hypothetical protein
1768289_s_at	1.67e-01	4.38e-02	-2.25	-4.71031	-0.362293		
1761698_s_at	1.67e-01	4.38e-02	2.25	-4.71034	0.238452		
1768512_s_at	1.67e-01	4.38e-02	2.25	-4.71061	0.278423	yedA///yedA///yedA///ECs2697	hypothetical protein///hypothetical protein///amino acid exporter for phenylalanine, threonine///hypothetical protein
1762891_s_at	1.67e-01	4.39e-02	-2.25	-4.71141	-0.25974	amtB///amtB///amtB///ECs0505	ammonium transporter///ammonium transporter///ammonium transporter///ammonium transporter
1762456_s_at	1.67e-01	4.39e-02	2.25	-4.71194	0.286199	ymcA///gfcD///ECs1140	hypothetical protein///putative O-antigen capsule production periplasmic protein///hypothetical protein
1761198_s_at	1.67e-01	4.39e-02	-2.25	-4.71213	-0.194351	yebZ///Z2888///yebZ///ECs2550	hypothetical protein///resistance protein///inner membrane protein///resistance protein
1767457_s_at	1.67e-01	4.40e-02	2.25	-4.71342	0.309826	Z1534///ECs1276	chaperone///chaperone protein
1764582_s_at	1.67e-01	4.40e-02	-2.25	-4.71407	-0.30099	fabI///fabI///fabI///ECs1861	enoyl-ACP reductase///enoyl-ACP reductase///enoyl-[acyl-carrier-protein] reductase, NADH-dependent///enoyl-ACP reductase
1760245_at	1.67e-01	4.40e-02	2.25	-4.71414	0.307636	ECs4944	DNA-binding protein
1769174_s_at	1.67e-01	4.41e-02	2.24	-4.71647	0.405525	Z0319///ECs0285	hypothetical protein///hypothetical protein
1761759_s_at	1.67e-01	4.42e-02	-2.24	-4.71763	-0.63601	nuoB///nuoB///nuoB///ECs3171	NADH dehydrogenase subunit B///NADH dehydrogenase subunit B///NADH:ubiquinone oxidoreductase, chain B///NADH dehydrogenase subunit B
1767042_s_at	1.67e-01	4.42e-02	2.24	-4.71793	0.350868	c2911///Z3640///yfdX///ECs3255	hypothetical protein///hypothetical protein///uncharacterized protein///hypothetical protein
1759847_s_at	1.68e-01	4.43e-02	-2.24	-4.71983	-0.288347	ppnK///ppnK///nadK///ppnK	inorganic polyphosphate/ATP-NAD kinase///inorganic polyphosphate/ATP-NAD kinase///NAD kinase///inorganic polyphosphate/ATP-NAD kinase
1763762_s_at	1.68e-01	4.43e-02	2.24	-4.72043	0.343818	tilS///tilS///tilS	tRNA(Ile)-lysidine synthetase///tRNA(Ile)-lysidine synthetase///tRNA(Ile)-lysidine synthetase
1763601_at	1.68e-01	4.44e-02	2.24	-4.72322	0.260771	c4541	maturase-related protein
1766844_s_at	1.68e-01	4.44e-02	2.24	-4.72343	0.232352		
1766950_at	1.68e-01	4.45e-02	2.24	-4.72351	0.323789	yagK	CP4-6 prophage; conserved protein
1769017_s_at	1.68e-01	4.45e-02	2.24	-4.72372	0.294844	trmE///trmE	tRNA modification GTPase TrmE///tRNA modification GTPase TrmE
1761869_s_at	1.68e-01	4.45e-02	-2.24	-4.72417	-0.562767	avtA///avtA///avtA///avtA	valine--pyruvate transaminase///valine--pyruvate transaminase///valine-pyruvate aminotransferase; transaminase C; alanine-valine transaminase///valine--pyruvate transaminase
1766727_at	1.68e-01	4.45e-02	2.24	-4.72428	0.262966	hisI	phosphoribosyl-AMP cyclohydrolase and phosphoribosyl-ATP pyrophosphatase
1769203_at	1.68e-01	4.45e-02	2.24	-4.7245	0.35283	yieL	hypothetical protein
1760226_s_at	1.68e-01	4.46e-02	-2.24	-4.72674	-0.221137	c3427///Z4150///ygdQ///ECs3689	hypothetical protein///transporter///UPF0053 family inner membrane protein///transporter
1761074_at	1.68e-01	4.46e-02	-2.24	-4.72736	-0.420288	gshA	glutamate--cysteine ligase
1762668_s_at	1.69e-01	4.47e-02	-2.24	-4.72846	-0.332945		
1768319_s_at	1.69e-01	4.48e-02	-2.24	-4.73074	-0.200043	ybhK///ybhK///ECs0858	hypothetical protein///structural protein///structural protein
1768158_s_at	1.69e-01	4.48e-02	-2.24	-4.73151	-0.231832	zntB///zntB///ydaN///zntB	zinc transporter///zinc transporter///putative Zn(II) transporter///zinc transporter
1759596_s_at	1.69e-01	4.48e-02	2.24	-4.73187	0.23255	c2169	hypothetical protein
1765775_s_at	1.69e-01	4.49e-02	2.24	-4.73202	0.461387	Z1785///ECs1083	endodeoxyribonuclease of prophage CP-933N///crossover junction endodeoxyribonuclease
1760909_s_at	1.69e-01	4.49e-02	2.23	-4.73271	0.271377	c1905	hypothetical protein
1762422_at	1.69e-01	4.50e-02	-2.23	-4.73459	-0.245331	c4223	hypothetical protein
1763577_s_at	1.69e-01	4.50e-02	2.23	-4.73512	0.25247	yhaI///yhaI///ECs3986	cytochrome///DUF805 family inner membrane protein///cytochrome
1765307_s_at	1.69e-01	4.50e-02	-2.23	-4.73537	-0.313352		
1766418_at	1.69e-01	4.50e-02	2.23	-4.73568	0.278622	yhcA	putative periplasmic chaperone protein
1765318_at	1.69e-01	4.51e-02	2.23	-4.73633	0.289835		
1761723_at	1.69e-01	4.51e-02	2.23	-4.73726	0.232072	c1486	hypothetical protein
1768856_s_at	1.70e-01	4.51e-02	-2.23	-4.73803	-0.717011	c0797	hypothetical protein
1768892_s_at	1.70e-01	4.52e-02	2.23	-4.73848	0.379042	frwB///ECs4879	PTS system fructose-like transporter subunit EIIB///PTS system fructose-like transporter subunit EIIB
1761165_s_at	1.70e-01	4.53e-02	-2.23	-4.74028	-0.253969	yhbJ///yhbJ///yhbJ///ECs4084	hypothetical protein///hypothetical protein///adaptor protein for GlmZ/GlmY sRNA decay, glucosamine-6-phosphate-regulated; NTPase///hypothetical protein
1769035_s_at	1.70e-01	4.53e-02	2.23	-4.74029	0.388001	Z6039///Z1903///Z1809///Z1368///Z3325///ECs2245///ECs1978///ECs1547///ECs1798	structural component of cryptic prophage CP-933P///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein
1763790_s_at	1.70e-01	4.53e-02	-2.23	-4.7405	-0.303626	lepA///lepA///lepA///ECs3435	GTP-binding protein LepA///GTP-binding protein LepA///back-translocating elongation factor EF4, GTPase///GTP-binding protein LepA
1762174_s_at	1.70e-01	4.53e-02	2.23	-4.74056	0.328633	Z1477///ECs1221	portal protein of bacteriophage BP-933W///portal protein
1768886_at	1.70e-01	4.53e-02	2.23	-4.74135	0.313814	intQ	pseudo
1762230_at	1.70e-01	4.53e-02	-2.23	-4.74157	-0.249816	c1810	hypothetical protein
1766985_at	1.70e-01	4.53e-02	2.23	-4.742	0.217955	ECs1775	hypothetical protein
1766809_s_at	1.70e-01	4.54e-02	2.23	-4.74325	0.4105	astD///astD	succinylglutamic semialdehyde dehydrogenase///succinylglutamic semialdehyde dehydrogenase
1762789_s_at	1.70e-01	4.54e-02	2.23	-4.74345	0.250136	ybaL///ybaL///ECs0531	cation:proton antiport protein///inner membrane putative NAD(P)-binding transporter///cation:proton antiport protein
1764795_s_at	1.70e-01	4.54e-02	-2.23	-4.74424	-0.285969	dsbC///dsbC///dsbC///ECs3765	thiol:disulfide interchange protein DsbC///thiol:disulfide interchange protein DsbC///protein disulfide isomerase II///thiol:disulfide interchange protein DsbC
1762059_at	1.70e-01	4.55e-02	2.23	-4.74487	0.251518	c3614	hypothetical protein
1759101_s_at	1.70e-01	4.55e-02	2.23	-4.74558	0.338691	Z1851///ECs1594	hypothetical protein///hypothetical protein
