ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
1760617_s_at	0.62934128	9.57e-02	1.842972	-5.41351	0.3095	glnA///glnA///glnA///glnA	glutamine synthetase///glutamine synthetase///glutamine synthetase///glutamine synthetase
1759325_at	0.62934128	9.57e-02	-1.84263	-5.41402	-0.11374	c2727	hypothetical protein
1763964_s_at	0.62934128	9.58e-02	-1.841958	-5.41502	-0.1361		
1761941_s_at	0.62934128	9.59e-02	-1.84157	-5.4156	-0.10046	ymdB///Z1679///ymdB///ECs1423	hypothetical protein///hypothetical protein///O-acetyl-ADP-ribose deacetylase; RNase III inhibitor during cold shock; putative cardiolipin synthase C regulatory subunit///hypothetical protein
1765134_s_at	0.62934128	9.59e-02	1.841387	-5.41587	0.19572	yjjA///yjjA///yjjA///ECs5320	hypothetical protein///hypothetical protein///putative DUF2501 family periplasmic protein///hypothetical protein
1765899_s_at	0.62934128	9.59e-02	-1.84131	-5.41599	-0.31172	dmsA///dmsA///dmsA///ECs0979	anaerobic dimethyl sulfoxide reductase chain A///anaerobic dimethyl sulfoxide reductase subunit A///dimethyl sulfoxide reductase, anaerobic, subunit A///anaerobic dimethyl sulfoxide reductase subunit A
1764364_s_at	0.63086763	9.63e-02	1.83883	-5.41969	0.25628	c1458	tail component of prophage
1765953_at	0.63086763	9.64e-02	-1.838467	-5.42023	-0.14352	ygcE	sugar kinase ygcE
1764514_s_at	0.63086763	9.64e-02	-1.838237	-5.42057	-0.1705	aroE///aroE///ydiB///aroE	quinate/shikimate dehydrogenase///quinate/shikimate dehydrogenase///quinate/shikimate 5-dehydrogenase, NAD(P)-binding///quinate/shikimate dehydrogenase
1759485_s_at	0.63111849	9.65e-02	-1.837465	-5.42172	-0.19884	yrfD///yrfD///hofM///ECs4237	hypothetical protein///hypothetical protein///DNA catabolic putative pilus assembly protein///hypothetical protein
1763067_s_at	0.63156561	9.67e-02	-1.836503	-5.42315	-0.05736		
1764663_s_at	0.63216213	9.69e-02	-1.835396	-5.4248	-0.13822	c2949	hypothetical protein
1759970_s_at	0.6334669	9.71e-02	-1.833603	-5.42747	-0.40006	gshB///gshB	glutathione synthetase///glutathione synthetase
1768413_s_at	0.63362495	9.72e-02	1.832923	-5.42849	0.08142	ycjM///ycjM///ycjM	sucrose phosphorylase///glycosidase///alpha amylase catalytic domain family protein
1761100_at	0.63711797	9.79e-02	-1.828587	-5.43494	-0.171	rlmL	23S rRNA m(2)G2445 methyltransferase
1763594_at	0.63711797	9.79e-02	1.828479	-5.4351	0.11774	c0092	hypothetical protein
1765243_at	0.63711797	9.80e-02	-1.827968	-5.43586	-0.33794	yjeP	hypothetical protein
1762848_s_at	0.63855153	9.84e-02	1.825629	-5.43933	0.27538	yqjK///Z4454///yqjK///ECs3982	hypothetical protein///hypothetical protein///uncharacterized protein///hypothetical protein
1766657_s_at	0.63855153	9.84e-02	-1.825537	-5.43947	-0.23328	nuoE///nuoE///nuoE///ECs3169	NADH dehydrogenase subunit E///NADH dehydrogenase subunit E///NADH:ubiquinone oxidoreductase, chain E///NADH dehydrogenase subunit E
1761088_s_at	0.63881827	9.86e-02	1.824631	-5.44082	0.31158	cybB///cybB///cybB///ECs2023	cytochrome b561///cytochrome b561///cytochrome b561///cytochrome b561
1761203_at	0.63881827	9.86e-02	-1.824231	-5.44141	-0.06298	c2422	inner membrane ABC-transporter
1767719_s_at	0.63995402	9.89e-02	-1.822468	-5.44403	-0.0952	sucD///sucD///sucD///ECs0754	succinyl-CoA synthetase subunit alpha///succinyl-CoA synthetase subunit alpha///succinyl-CoA synthetase, NAD(P)-binding, alpha subunit///succinyl-CoA synthetase subunit alpha
1764313_s_at	0.63995402	9.90e-02	-1.822092	-5.44459	-0.18438		
1765694_s_at	0.64023512	9.91e-02	-1.821277	-5.4458	-0.21594	ypfH///ypfH///ypfH///ECs3335	esterase///esterase///palmitoyl-CoA esterase activity, uncertain physiological substrate///esterase
1762990_s_at	0.64023512	9.94e-02	-1.819631	-5.44824	-0.23676	cysW///cysW///cysW///cysW	sulfate/thiosulfate ABC transporter permease///sulfate/thiosulfate transporter permease subunit///sulfate/thiosulfate transporter permease subunit///sulfate/thiosulfate transporter permease
1766546_at	0.64023512	9.94e-02	-1.819453	-5.4485	-0.1805	wecD	TDP-fucosamine acetyltransferase
1761108_s_at	0.64023512	9.94e-02	-1.819328	-5.44869	-0.1642	c3664///c1274	hypothetical protein///hypothetical protein
1766089_s_at	0.64023512	9.94e-02	1.819212	-5.44886	0.32392	iclR///iclR///iclR///ECs4936	transcriptional repressor IclR///IclR family transcriptional regulator///transcriptional repressor///acetate operon repressor
1762600_at	0.64062858	9.96e-02	1.818241	-5.4503	0.16244	c5377	hypothetical protein
1764985_s_at	0.64062858	9.97e-02	1.817793	-5.45096	0.77486	c1935///Z2201///ECs2112	chaperone protein fimC///fimbrial chaperone protein///fimbrial chaperone protein
1766199_at	0.64107697	1.00e-01	-1.816036	-5.45357	-0.09558	agaS	tagatose-6-phosphate ketose/aldose isomerase
1762369_at	0.64107697	1.00e-01	-1.815948	-5.4537	-0.08196	c4765	hypothetical protein
1762362_s_at	0.64107697	1.00e-01	-1.815804	-5.45391	-0.13096	ygjV///ygjV///ygjV///ECs3972	hypothetical protein///hypothetical protein///Imp-YgjV family inner membrane protein///hypothetical protein
1762658_s_at	0.64149651	1.00e-01	-1.814861	-5.45531	-0.17476	yeaG///yeaG///yeaG///ECs2492	hypothetical protein///hypothetical protein///protein kinase, endogenous substrate unidentified; autokinase///hypothetical protein
1763861_s_at	0.64149651	1.00e-01	-1.814364	-5.45605	-0.14534	mukB///mukB///mukB///mukB	cell division protein MukB///cell division protein MukB///chromosome condensin MukBEF, ATPase and DNA-binding subunit///cell division protein MukB
1761849_at	0.64178699	1.00e-01	-1.813236	-5.45772	-0.45162	nuoM	NADH dehydrogenase subunit M
1765332_s_at	0.64178699	1.00e-01	1.81305	-5.45799	0.16458	exuR///exuR///exuR///ECs3976	DNA-binding transcriptional repressor ExuR///DNA-binding transcriptional repressor ExuR///hexuronate regulon transcriptional repressor; autorepressor///DNA-binding transcriptional repressor ExuR
1764816_s_at	0.64191164	1.01e-01	1.812413	-5.45894	0.1056		
1764411_s_at	0.64193807	1.01e-01	-1.811398	-5.46044	-0.18028	yejB///yejB///yejB///ECs3070	ABC transporter permease///transport system permease///microcin C ABC transporter permease///ABC transporter permease
1761461_at	0.64193807	1.01e-01	-1.811354	-5.4605	-0.1058	degS	serine endoprotease
1759331_s_at	0.64303099	1.01e-01	-1.809517	-5.46322	-0.21592	yccS///Z1311///yccS///ECs1044	hypothetical protein///hypothetical protein///putative transporter, FUSC superfamily inner membrane protein///hypothetical protein
1764217_s_at	0.64303099	1.01e-01	-1.809275	-5.46358	-0.26202	c1074	hypothetical protein
1765596_at	0.64307495	1.01e-01	-1.807999	-5.46547	-0.129	c2814	hypothetical protein
1765734_s_at	0.64307495	1.01e-01	1.807902	-5.46561	0.48246	ydhM///nemR	transcriptional regulator YdhM///transcriptional repressor for the nemRA-gloA operon, quinone-, glyoxal-, and HOCl-activated
1767069_s_at	0.64307495	1.01e-01	-1.807688	-5.46593	-0.12746	c3654///c1272///Z1650///Z1210///ECs1395	hypothetical protein///hypothetical protein///hypothetical protein///histone///hypothetical protein
1759373_s_at	0.64346729	1.02e-01	1.806419	-5.4678	0.07932		
1761322_s_at	0.64346729	1.02e-01	-1.805385	-5.46933	-0.12416	proA///proA///proA///proA	gamma-glutamyl phosphate reductase///gamma-glutamyl phosphate reductase///gamma-glutamylphosphate reductase///gamma-glutamyl phosphate reductase
1759679_s_at	0.64346729	1.02e-01	-1.805351	-5.46938	-0.119		
1764853_s_at	0.64346729	1.02e-01	1.805258	-5.46952	0.06392	Z0110	hypothetical protein
1768619_s_at	0.64409004	1.02e-01	1.802402	-5.47374	0.15298	yfhH///yfhH///yfhH///ECs3427	DNA-binding transcriptional regulator///DNA-binding transcriptional regulator///putative DNA-binding transcriptional regulator///DNA-binding transcriptional regulator
1760377_s_at	0.64409004	1.02e-01	-1.802019	-5.4743	-0.21132	srlR///srlR	DNA-binding transcriptional repressor SrlR///sorbitol-inducible srl operon transcriptional repressor
1768963_s_at	0.64409004	1.02e-01	-1.801884	-5.4745	-0.05982	yehC///yehC	fimbrial chaperone yehC///putative periplasmic pilin chaperone
1765252_at	0.64409004	1.02e-01	-1.801581	-5.47495	-0.22648	iucB	IucB protein
1768201_at	0.64409004	1.02e-01	-1.801523	-5.47503	-0.50194	c2145	succinylarginine dihydrolase
1761198_s_at	0.64409004	1.03e-01	-1.800308	-5.47683	-0.15442	yebZ///Z2888///yebZ///ECs2550	hypothetical protein///resistance protein///inner membrane protein///resistance protein
1760263_s_at	0.64409004	1.03e-01	-1.800035	-5.47723	-0.1256	lpxB///lpxB///lpxB///lpxB	lipid-A-disaccharide synthase///lipid-A-disaccharide synthase///tetraacyldisaccharide-1-P synthase///lipid-A-disaccharide synthase
1763799_s_at	0.64409004	1.03e-01	1.799982	-5.47731	0.07466		
1767347_s_at	0.64409004	1.03e-01	-1.799017	-5.47873	-0.12042	cpxA///cpxA///cpxA///cpxA	two-component sensor protein///two-component sensor protein///sensory histidine kinase in two-component regulatory system with CpxR///two-component sensor protein
1760954_s_at	0.64409004	1.03e-01	-1.798998	-5.47876	-0.13718	nuoJ///nuoJ///nuoJ///ECs3164	NADH dehydrogenase subunit J///NADH dehydrogenase subunit J///NADH:ubiquinone oxidoreductase, membrane subunit J///NADH dehydrogenase subunit J
1763199_s_at	0.64409004	1.03e-01	-1.798683	-5.47922	-0.51366	c4882	hypothetical protein
1768541_s_at	0.64409004	1.03e-01	-1.798536	-5.47944	-0.46608		
1762085_s_at	0.64472017	1.03e-01	-1.797372	-5.48116	-0.1176	vacJ///vacJ///mlaA///ECs3229	VacJ lipoprotein///lipoprotein precursor///ABC transporter maintaining OM lipid asymmetry, OM lipoprotein component///lipoprotein precursor
1765505_s_at	0.64472017	1.03e-01	-1.796792	-5.48201	-0.54796	c5246	hypothetical protein
1767334_s_at	0.64472017	1.03e-01	-1.796385	-5.48261	-0.09072		
1765542_s_at	0.64472017	1.03e-01	1.795146	-5.48444	0.09172	uvrA///uvrA	excinuclease ABC subunit A///excinuclease ABC subunit A
1761380_s_at	0.64472017	1.03e-01	-1.794995	-5.48466	-0.24524	ucpA///ucpA///ucpA///ECs3297	short chain dehydrogenase///short chain dehydrogenase///furfural resistance protein, putative short-chain oxidoreductase///short chain dehydrogenase
1764549_s_at	0.64472017	1.03e-01	-1.79489	-5.48482	-0.56112	yjeM///yjeM///yjeM///ECs5137	transporter YjeM///transport///putative transporter///transport
1765811_s_at	0.64485742	1.04e-01	-1.79377	-5.48647	-0.09462	yhhM///yhhM///yhhM///ECs4316	hypothetical protein///receptor///DUF2500 family protein///receptor
1762576_s_at	0.64485742	1.04e-01	-1.79328	-5.48719	-0.24784	cobB///cobB///cobB///ECs1498	NAD-dependent deacetylase///NAD-dependent deacetylase///deacetylase of acs and cheY, chemotaxis regulator///NAD-dependent deacetylase
1768767_at	0.64485742	1.04e-01	-1.793243	-5.48724	-0.14414	prpR	propionate catabolism operon regulatory protein
1766214_at	0.64577173	1.04e-01	-1.790545	-5.49121	-0.12664	c1255	hypothetical protein
1761544_s_at	0.64577173	1.04e-01	-1.790262	-5.49163	-0.1742	rnb///rnb///rnb///ECs1859	exoribonuclease II///exoribonuclease II///ribonuclease II///exoribonuclease II
1761680_s_at	0.64577173	1.04e-01	-1.790174	-5.49176	-0.53896	c0723	hypothetical protein
1764337_s_at	0.64577173	1.04e-01	-1.789727	-5.49242	-0.45638	c0222	hypothetical protein
1768449_s_at	0.64577173	1.04e-01	1.789668	-5.4925	0.2126	c3265///Z4018///norV///ECs3566	pseudo///anaerobic nitric oxide reductase flavorubredoxin///anaerobic nitric oxide reductase flavorubredoxin///anaerobic nitric oxide reductase flavorubredoxin
1764776_s_at	0.64577173	1.04e-01	-1.789346	-5.49298	-0.07786	yraL///yraL///rsmI///ECs4027	hypothetical protein///hypothetical protein///16S rRNA C1402 2'-O-ribose methyltransferase, SAM-dependent///hypothetical protein
1759665_at	0.64646573	1.05e-01	1.787848	-5.49518	0.1998	yhjN	cellulose synthase regulator protein
1760439_s_at	0.64646573	1.05e-01	-1.787678	-5.49543	-0.06256	hycF///hycF///hycF///ECs3576	formate hydrogenlyase complex iron-sulfur subunit///formate hydrogenlyase complex iron-sulfur subunit///formate hydrogenlyase complex iron-sulfur protein///formate hydrogenlyase complex iron-sulfur subunit
1761667_s_at	0.64671698	1.05e-01	1.78683	-5.49668	0.0863	gntU///gntU///gntU///ECs4285	gluconate transporter, low affinity GNT 1 system///low affinity gluconate transporter///low affinity gluconate transporter///low affinity gluconate transporter
1759110_s_at	0.64671698	1.05e-01	-1.786368	-5.49736	-0.18834		
1764059_at	0.64671698	1.05e-01	1.785934	-5.49799	0.14388	c2643	hypothetical protein
1760976_s_at	0.64711997	1.05e-01	-1.785049	-5.4993	-0.10714	fliJ///fliJ///fliJ///fliJ	flagellar biosynthesis chaperone///flagellar biosynthesis chaperone///flagellar protein///flagellar biosynthesis chaperone
1764673_s_at	0.64731344	1.05e-01	-1.784364	-5.5003	-0.0894		
1760480_s_at	0.6475334	1.05e-01	1.783654	-5.50134	0.24194	glyA///glyA	serine hydroxymethyltransferase///serine hydroxymethyltransferase
1765917_s_at	0.64832242	1.06e-01	-1.782402	-5.50318	-0.27036	hypB///hypB///hypB///ECs3583	hydrogenase nickel incorporation protein HypB///hydrogenase nickel incorporation protein HypB///GTP hydrolase involved in nickel liganding into hydrogenases///hydrogenase nickel incorporation protein HypB
1767896_at	0.64927801	1.06e-01	-1.780593	-5.50584	-0.30114	c1194	hypothetical protein
1762903_s_at	0.64927801	1.06e-01	-1.779933	-5.50681	-0.199	c0009	hypothetical protein
1759940_s_at	0.64927801	1.06e-01	1.778999	-5.50818	0.0908	dapA///dapA///dapA///dapA	dihydrodipicolinate synthase///dihydrodipicolinate synthase///dihydrodipicolinate synthase///4-hydroxy-tetrahydrodipicolinate synthase
1768403_at	0.64927801	1.06e-01	1.778769	-5.50851	0.09994	ECs5564	hypothetical protein
1765754_s_at	0.64927801	1.06e-01	-1.77871	-5.5086	-0.19782	yobB///Z2893///yobB///ECs2553	hypothetical protein///hypothetical protein///C-N hydrolase family protein///hypothetical protein
1763633_at	0.64927801	1.06e-01	-1.778501	-5.50891	-0.1933	c1451	capsid protein of prophage
1763420_at	0.64938283	1.06e-01	-1.777904	-5.50978	-0.26104	sitC	SitC protein
1759664_s_at	0.6496529	1.06e-01	1.777025	-5.51107	0.12782	yceG///yceG///yceG///ECs1475	hypothetical protein///hypothetical protein///septation protein, ampicillin sensitivity///hypothetical protein
1764728_s_at	0.6496529	1.07e-01	1.776288	-5.51215	0.24138		
1765622_s_at	0.6496529	1.07e-01	-1.776158	-5.51234	-0.10466	ydhP///Z2679///ydhP///ECs2366	transport protein YdhP///transporter///putative MFS transporter, inner membrane protein///transporter
1768685_s_at	0.65021565	1.07e-01	-1.774731	-5.51443	-0.08994	c3338///Z4091///ECs3635	hypothetical protein///hypothetical protein///hypothetical protein
1766725_s_at	0.65021565	1.07e-01	1.774149	-5.51528	0.15422	ydc///Z2273///ydcY///ECs2050	hypothetical protein///hypothetical protein///DUF2526 family protein///hypothetical protein
1760628_s_at	0.65021565	1.07e-01	-1.773648	-5.51602	-0.06644		
1763691_at	0.65021565	1.07e-01	-1.773355	-5.51645	-0.10638	c4398	hypothetical protein
1769284_s_at	0.65021565	1.07e-01	1.772554	-5.51762	0.22734	srlE///srlE_2///srlE	PTS system, glucitol/sorbitol-specific IIBC component///PTS system, glucitol/sorbitol-specific IIB component and second of two IIC components; frag///glucitol/sorbitol-specific enzyme IIB component of PTS
1767848_s_at	0.65021565	1.07e-01	-1.772342	-5.51793	-0.23136	alkB///alkB///alkB///ECs3101	alkylated DNA repair protein AlkB///DNA repair system specific for alkylated DNA///oxidative demethylase of N1-methyladenine or N3-methylcytosine DNA lesions///alkylated DNA repair protein
1759990_at	0.65021565	1.07e-01	1.771109	-5.51974	0.14272	c4503	insertion element IS1 1/2/3/5/6 protein insA
1759113_s_at	0.65021565	1.08e-01	-1.771077	-5.51978	-0.11844	ftsK///ftsK///ECs0975	DNA translocase FtsK///DNA translocase at septal ring sorting daughter chromsomes///DNA translocase FtsK
1762603_s_at	0.65021565	1.08e-01	1.770524	-5.52059	0.0826	tpx///tpx///tpx///tpx	thiol peroxidase///thiol peroxidase///lipid hydroperoxide peroxidase///2-Cys peroxiredoxin
1761639_at	0.65021565	1.08e-01	-1.769231	-5.52248	-0.31444	c2467	3-hydroxyacyl-CoA dehydrogenase
1760563_at	0.65021565	1.08e-01	1.768846	-5.52305	0.06504	murQ	N-acetylmuramic acid 6-phosphate (MurNAc-6-P) etherase
1761603_s_at	0.65021565	1.08e-01	-1.768264	-5.5239	-0.156	ydjL///Z2815///ydjL///ECs2485	hypothetical protein///oxidoreductase///putative Zn-dependent NAD(P)-binding oxidoreductase///oxidoreductase
1764350_at	0.65021565	1.08e-01	1.767814	-5.52456	0.07836	c0022	hypothetical protein
1763018_s_at	0.65021565	1.08e-01	-1.767286	-5.52533	-0.3237	slpA///slpA///fkpB///ECs0031	FKBP-type peptidylprolyl isomerase///peptidyl-prolyl cis- trans isomerase///FKBP-type peptidyl-prolyl cis-trans isomerase (rotamase)///FKBP-type peptidyl-prolyl cis-trans isomerase
1765038_at	0.65021565	1.08e-01	-1.767115	-5.52558	-0.36446	c1233	hypothetical protein
1768003_s_at	0.65021565	1.08e-01	1.767109	-5.52559	0.11818	yedW///yedW///yedW///ECs2707	transcriptional regulatory protein YedW///transcriptional regulatory protein YedW///response regulator family protein///transcriptional regulatory protein YedW
1767365_at	0.65021565	1.08e-01	-1.766725	-5.52615	-0.214	c0810	hypothetical protein
1762871_s_at	0.65021565	1.08e-01	-1.76601	-5.52719	-0.17262	ybgK///ybgK///ybgK///ECs0737	hypothetical protein///carboxylase///putative allophanate hydrolase, subunit 2///carboxylase
1761087_s_at	0.65021565	1.08e-01	-1.765993	-5.52722	-0.06318	Z0415///ECs0374	periplasmic binding protein, substrate ribose///sugar-binding protein
1766639_s_at	0.65021565	1.08e-01	-1.765376	-5.52812	-0.16684	cstA///cstA///cstA///ECs0637	carbon starvation protein A///carbon starvation protein///carbon starvation protein involved in peptide utilization; APC peptide transporter family protein///carbon starvation protein
1765110_s_at	0.65021565	1.09e-01	-1.764998	-5.52867	-0.20132	frdB///frdB///frdB///ECs5134	fumarate reductase iron-sulfur subunit///fumarate reductase iron-sulfur subunit///fumarate reductase (anaerobic), Fe-S subunit///fumarate reductase iron-sulfur subunit
1764819_s_at	0.65021565	1.09e-01	-1.764007	-5.53012	-0.20824	c4909	hypothetical protein
1759789_s_at	0.65021565	1.09e-01	-1.763969	-5.53018	-0.26784	rseB///rseB///rseB///rseB	periplasmic negative regulator of sigmaE///periplasmic negative regulator of sigmaE///anti-sigma E factor, binds RseA///periplasmic negative regulator of sigmaE
1765566_s_at	0.65021565	1.09e-01	-1.763387	-5.53102	-0.24932	yfeO///Z3655///yfeO///ECs3269	hypothetical protein///hypothetical protein///putative ion channel protein///hypothetical protein
1769249_x_at	0.65021565	1.09e-01	-1.762767	-5.53193	-0.46356	Z1987	hypothetical protein
1762307_s_at	0.65021565	1.09e-01	-1.762652	-5.5321	-0.10344	hofG///gspG	general secretion pathway protein G///pseudopilin, cryptic, general secretion pathway
1765967_s_at	0.65021565	1.09e-01	-1.761896	-5.5332	-0.44918	c4938	hypothetical protein
1766411_s_at	0.65021565	1.09e-01	-1.76188	-5.53322	-0.13612	ftsZ///ftsZ///ftsZ///ECs0099	cell division protein FtsZ///cell division protein FtsZ///GTP-binding tubulin-like cell division protein///cell division protein FtsZ
